"Timer","P1_Health","P1_X","P1_Y","P1_MoveID","P2_Health","P2_X","P2_Y","P2_MoveID","P1_Buttons","P2_Buttons"
72,32,457,174,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,169,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,164,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,159,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,155,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,151,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,147,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,147,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,140,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,137,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,134,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,132,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,132,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,130,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,126,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,125,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,124,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,123,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,122,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,122,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,122,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,122,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,123,0,176,287,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,123,0,176,289,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,125,0,176,291,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,126,0,176,292,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,127,0,176,296,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
72,32,457,129,0,176,298,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
71,32,457,132,0,176,299,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
71,32,457,134,0,176,301,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
71,32,457,137,0,176,301,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
71,32,457,140,0,176,304,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
71,32,457,143,0,176,304,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
71,32,457,147,0,176,308,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
71,32,457,150,0,176,310,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
71,32,457,154,0,176,311,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
71,32,457,159,0,176,313,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
71,32,457,159,0,176,313,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
71,32,457,168,0,176,317,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
71,32,457,173,0,176,318,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
71,32,457,179,0,176,320,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
71,32,457,185,0,176,322,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
